state,city_council,meter_id,zone_id,longitude,latitude,rate_per_hour,hours_of_operation,payment_types,notes,state_full,city,suburb,rate_category,zone_type,curbside_type,street_type,max_stay_minutes,operating_days,enforcement_hours,tap_to_pay,coin_acceptor,solar_powered,free_after_hours,distance_to_cbd_km,bay_capacity_index,occupancy_pct,night_rate,daily_cap,revenue_score,installed_year,last_maintained,maintenance_status
SA,City of Adelaide,7015,Z-SA-0015,138.6087,-34.9326,4.8,Mon-Sun 08:00-20:00,Yes,East Terrace,South Australia,Adelaide,Adelaide CBD,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,TRUE,FALSE,0.75,1.01,72.5,3.62,7.2,3.68,2024,1/9/2025,OK
WA,City of Perth,8006,Z-WA-0006,115.8602,-31.9542,5.2,Mon-Sun 08:00-21:00,Yes,Barrack Street,Western Australia,Perth,Perth CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,FALSE,0.25,1.21,78.6,4.05,10.4,4.52,2024,4/10/2024,OK
WA,City of Perth,8007,Z-WA-0007,115.8614,-31.9551,5.2,Mon-Sun 08:00-21:00,Yes,Pier Street,Western Australia,Perth,Perth CBD,$4–8/hr,Pay-and-Display,Angle,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,TRUE,FALSE,0.28,1.09,74.8,3.88,7.8,3.95,2020,8/5/2024,OK
WA,City of Perth,8008,Z-WA-0008,115.8549,-31.9538,5.2,Mon-Sun 08:00-21:00,Yes,King Street,Western Australia,Perth,Perth CBD,$4–8/hr,Ticketed,Parallel,Collector,60,Mon-Sat,08:00-18:00,TRUE,TRUE,FALSE,FALSE,0.5,0.96,71.2,3.72,5.2,3.58,2018,12/18/2024,OK
WA,City of Perth,8009,Z-WA-0009,115.8625,-31.9559,5.2,Mon-Sun 08:00-21:00,Yes,Milligan Street,Western Australia,Perth,Perth CBD,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,TRUE,0.32,1.26,81.7,4.18,10.4,4.95,2021,10/22/2024,OK
WA,City of Perth,8010,Z-WA-0010,115.8541,-31.9518,5.2,Mon-Sun 08:00-21:00,Yes,Colin Street,Western Australia,Perth,West Perth,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.85,1.03,73.4,3.78,7.8,3.84,2024,2/25/2025,OK
WA,City of Perth,8011,Z-WA-0011,115.8637,-31.9567,5.2,Mon-Sun 08:00-21:00,Yes,Howard Street,Western Australia,Perth,Perth CBD,$4–8/hr,Pay-and-Display,Angle,Collector,120,Mon-Sat,09:00-17:00,TRUE,TRUE,TRUE,FALSE,0.42,1.17,77.9,3.98,10.4,4.41,2020,6/30/2024,OK
WA,City of Perth,8012,Z-WA-0012,115.8552,-31.9575,5.2,Mon-Sun 08:00-21:00,Yes,Roe Street,Western Australia,Perth,Northbridge,$4–8/hr,Smart Meter,Parallel,Arterial,90,Mon-Sun,24/7,TRUE,TRUE,TRUE,FALSE,0.75,1.07,75.5,3.82,7.8,3.99,2018,9/15/2024,OK
WA,City of Perth,8013,Z-WA-0013,115.8649,-31.9578,5.2,Mon-Sun 08:00-21:00,Yes,Irwin Street,Western Australia,Perth,Perth CBD,$4–8/hr,Ticketed,Parallel,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,FALSE,FALSE,0.55,0.94,72.6,3.68,5.2,3.67,2017,1/20/2025,OK
WA,City of Perth,8014,Z-WA-0014,115.8535,-31.9506,5.2,Mon-Sun 08:00-21:00,Yes,Outram Street,Western Australia,Perth,West Perth,$4–8/hr,Smart Meter,Angle,Local,120,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,TRUE,1.05,1.19,79.8,3.95,10.4,4.68,2021,7/8/2024,OK
WA,City of Perth,8015,Z-WA-0015,115.8661,-31.9586,5.2,Mon-Sun 08:00-21:00,Yes,Lake Street,Western Australia,Perth,Northbridge,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,TRUE,FALSE,0.95,1.02,73.8,3.75,7.8,3.88,2024,11/12/2024,OK
TAS,Hobart City Council,9006,Z-TAS-0006,147.3321,-42.8847,4,Mon-Sat 08:00-18:00,Yes,Davey Street,Tasmania,Hobart,Hobart CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Fri,08:00-18:00,TRUE,TRUE,TRUE,FALSE,0.35,1.12,75.8,3.45,8,3.85,2018,5/8/2024,OK
TAS,Hobart City Council,9007,Z-TAS-0007,147.3332,-42.8855,4,Mon-Sat 08:00-18:00,Yes,Harrington Street,Tasmania,Hobart,Hobart CBD,$4–8/hr,Pay-and-Display,Angle,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,FALSE,FALSE,0.42,1.06,70.2,3.25,6,3.21,2024,9/16/2024,OK
TAS,Hobart City Council,9008,Z-TAS-0008,147.3278,-42.8843,4,Mon-Sat 08:00-18:00,Yes,Argyle Street,Tasmania,Hobart,Hobart CBD,$4–8/hr,Ticketed,Parallel,Collector,60,Mon-Sat,08:00-18:00,TRUE,TRUE,FALSE,FALSE,0.55,0.93,66.8,3.15,4,2.95,2017,12/22/2024,OK
TAS,Hobart City Council,9009,Z-TAS-0009,147.3341,-42.8863,4,Mon-Sat 08:00-18:00,Yes,Campbell Street,Tasmania,Hobart,Hobart CBD,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,FALSE,0.32,1.18,77.9,3.55,8,4.12,2020,7/4/2024,OK
TAS,Hobart City Council,9010,Z-TAS-0010,147.3286,-42.8826,4,Mon-Sat 08:00-18:00,Yes,Bathurst Street,Tasmania,Hobart,Hobart CBD,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.72,0.99,71.8,3.35,6,3.39,2024,3/18/2025,OK
TAS,Hobart City Council,9011,Z-TAS-0011,147.3353,-42.8871,4,Mon-Sat 08:00-18:00,Yes,Brisbane Street,Tasmania,Hobart,Hobart CBD,$4–8/hr,Pay-and-Display,Angle,Collector,120,Mon-Sat,09:00-17:00,TRUE,TRUE,TRUE,FALSE,0.48,1.14,74.5,3.48,8,3.93,2018,10/28/2024,OK
TAS,Hobart City Council,9012,Z-TAS-0012,147.3267,-42.8839,4,Mon-Sat 08:00-18:00,Yes,Molle Street,Tasmania,Hobart,Hobart CBD,$4–8/hr,Smart Meter,Parallel,Arterial,90,Mon-Sat,24/7,TRUE,TRUE,TRUE,FALSE,0.62,1.07,73.3,3.42,6,3.76,2020,8/12/2024,OK
TAS,Hobart City Council,9013,Z-TAS-0013,147.3365,-42.8879,4,Mon-Sat 08:00-18:00,Yes,Patrick Street,Tasmania,Hobart,Hobart CBD,$4–8/hr,Ticketed,Parallel,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,FALSE,FALSE,0.58,0.95,69.5,3.22,4,3.08,2017,1/5/2025,OK
TAS,Hobart City Council,9014,Z-TAS-0014,147.3274,-42.8809,4,Mon-Sat 08:00-18:00,Yes,Salamanca Place,Tasmania,Hobart,Battery Point,$4–8/hr,Smart Meter,Angle,Local,120,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,TRUE,0.68,1.2,76.2,3.52,8,4.05,2021,6/20/2024,OK
TAS,Hobart City Council,9015,Z-TAS-0015,147.3377,-42.8887,4,Mon-Sat 08:00-18:00,Yes,Warwick Street,Tasmania,Hobart,Hobart CBD,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,TRUE,FALSE,0.82,1.02,72.8,3.38,6,3.64,2024,4/15/2025,OK
NT,Darwin City Council,1006,Z-NT-0006,130.8442,-12.4666,4.5,Mon-Sun 08:00-19:00,Yes,Bennett Street,Northern Territory,Darwin,Darwin CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,FALSE,0.35,1.17,73.2,3.75,9,3.99,2024,5/25/2024,OK
NT,Darwin City Council,1007,Z-NT-0007,130.8454,-12.4675,4.5,Mon-Sun 08:00-19:00,Yes,Daly Street,Northern Territory,Darwin,Darwin CBD,$4–8/hr,Pay-and-Display,Angle,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,TRUE,FALSE,0.32,1.09,69.8,3.58,6.75,3.52,2020,9/10/2024,OK
NT,Darwin City Council,1008,Z-NT-0008,130.8389,-12.4664,4.5,Mon-Sun 08:00-19:00,Yes,Woods Street,Northern Territory,Darwin,Darwin CBD,$4–8/hr,Ticketed,Parallel,Collector,60,Mon-Sat,08:00-18:00,TRUE,TRUE,FALSE,FALSE,0.72,0.96,66.3,3.42,4.5,3.11,2018,12/28/2024,OK
NT,Darwin City Council,1009,Z-NT-0009,130.8466,-12.4683,4.5,Mon-Sun 08:00-19:00,Yes,Harry Chan Avenue,Northern Territory,Darwin,Darwin CBD,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sun,08:00-19:00,TRUE,TRUE,TRUE,TRUE,0.28,1.24,77.4,3.88,9,4.32,2021,7/18/2024,OK
NT,Darwin City Council,1010,Z-NT-0010,130.8382,-12.4639,4.5,Mon-Sun 08:00-19:00,Yes,Stokes Hill Road,Northern Territory,Darwin,Darwin CBD,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.85,1.01,70.5,3.65,6.75,3.62,2024,3/5/2025,OK
NT,Darwin City Council,1011,Z-NT-0011,130.8478,-12.4691,4.5,Mon-Sun 08:00-19:00,Yes,Gilruth Avenue,Northern Territory,Darwin,Parap,$4–8/hr,Pay-and-Display,Angle,Collector,120,Mon-Sat,09:00-17:00,TRUE,TRUE,TRUE,FALSE,0.48,1.16,74.7,3.72,9,4.09,2020,10/14/2024,OK
NT,Darwin City Council,1012,Z-NT-0012,130.8375,-12.4678,4.5,Mon-Sun 08:00-19:00,Yes,McMinn Street,Northern Territory,Darwin,Darwin CBD,$4–8/hr,Smart Meter,Parallel,Arterial,90,Mon-Sun,24/7,TRUE,TRUE,TRUE,FALSE,0.68,1.08,72.9,3.68,6.75,3.89,2018,8/22/2024,OK
NT,Darwin City Council,1013,Z-NT-0013,130.849,-12.4699,4.5,Mon-Sun 08:00-19:00,Yes,Ross Smith Avenue,Northern Territory,Darwin,Parap,$4–8/hr,Ticketed,Parallel,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,FALSE,FALSE,0.62,0.95,68.8,3.48,4.5,3.21,2017,2/10/2025,OK
NT,Darwin City Council,1014,Z-NT-0014,130.8368,-12.4647,4.5,Mon-Sun 08:00-19:00,Yes,Kitchener Drive,Northern Territory,Darwin,Darwin CBD,$4–8/hr,Smart Meter,Angle,Local,120,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,TRUE,0.42,1.21,76.8,3.82,9,4.27,2021,11/6/2024,Overdue
NT,Darwin City Council,1015,Z-NT-0015,130.8502,-12.4707,4.5,Mon-Sun 08:00-19:00,Yes,Stuart Park Drive,Northern Territory,Darwin,Fannie Bay,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,TRUE,FALSE,1.15,1.03,71.6,3.62,6.75,3.74,2024,5/30/2025,OK
ACT,ACT Government,2022,Z-ACT-0006,149.1321,-35.2855,5,Mon-Sun 08:00-20:00,Yes,City Walk,Australian Capital Territory,Canberra,Canberra City,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,FALSE,0.32,1.2,79.8,4.08,10,4.67,2020,4/12/2024,OK
ACT,ACT Government,2023,Z-ACT-0007,149.1333,-35.2864,5,Mon-Sun 08:00-20:00,Yes,Akuna Street,Australian Capital Territory,Canberra,Canberra City,$4–8/hr,Pay-and-Display,Angle,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,TRUE,FALSE,0.38,1.11,75.5,3.88,7.5,4.08,2024,8/8/2024,OK
ACT,ACT Government,2024,Z-ACT-0008,149.1268,-35.2847,5,Mon-Sun 08:00-20:00,Yes,Marcus Clarke Street,Australian Capital Territory,Canberra,Canberra City,$4–8/hr,Ticketed,Parallel,Collector,60,Mon-Sat,08:00-18:00,TRUE,TRUE,FALSE,FALSE,0.62,0.96,72.1,3.72,5,3.52,2018,11/30/2024,Overdue
ACT,ACT Government,2021,Z-ACT-0009,149.1345,-35.2872,5,Mon-Sun 08:00-20:00,Yes,Rudd Street,Australian Capital Territory,Canberra,Canberra City,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,TRUE,0.42,1.26,81.3,4.2,10,4.92,2021,6/25/2024,Overdue
ACT,ACT Government,2010,Z-ACT-0010,149.1262,-35.2815,5,Mon-Sun 08:00-20:00,Yes,Barry Drive,Australian Capital Territory,Canberra,Turner,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.82,1.04,73.5,3.78,7.5,3.82,2024,1/18/2025,OK
ACT,ACT Government,2011,Z-ACT-0011,149.1357,-35.288,5,Mon-Sun 08:00-20:00,Yes,Cooyong Street,Australian Capital Territory,Canberra,Braddon,$4–8/hr,Pay-and-Display,Angle,Collector,120,Mon-Sat,09:00-17:00,TRUE,TRUE,TRUE,FALSE,0.52,1.18,77.8,3.95,10,4.45,2020,9/20/2024,Overdue
ACT,ACT Government,2012,Z-ACT-0012,149.1255,-35.2859,5,Mon-Sun 08:00-20:00,Yes,Allara Street,Australian Capital Territory,Canberra,Canberra City,$4–8/hr,Smart Meter,Parallel,Arterial,90,Mon-Sun,24/7,TRUE,TRUE,TRUE,FALSE,0.58,1.09,75.2,3.82,7.5,3.99,2018,12/15/2024,Overdue
ACT,ACT Government,2013,Z-ACT-0013,149.1369,-35.2888,5,Mon-Sun 08:00-20:00,Yes,Mort Street,Australian Capital Territory,Canberra,Braddon,$4–8/hr,Ticketed,Parallel,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,FALSE,FALSE,0.68,0.96,71.2,3.68,5,3.48,2017,3/22/2025,OK
ACT,ACT Government,2014,Z-ACT-0014,149.1248,-35.2808,5,Mon-Sun 08:00-20:00,Yes,Haig Park,Australian Capital Territory,Canberra,Turner,$4–8/hr,Smart Meter,Angle,Local,120,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,TRUE,0.95,1.22,79.5,4.05,10,4.73,2021,8/10/2024,OK
ACT,ACT Government,2015,Z-ACT-0015,149.1381,-35.2896,5,Mon-Sun 08:00-20:00,Yes,Girrahween Street,Australian Capital Territory,Canberra,Braddon,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,TRUE,FALSE,0.88,1.05,73.8,3.8,7.5,3.88,2024,10/5/2024,Overdue
NSW,City of Sydney,6007,Z-NSW-0007,151.2065,-33.8682,5.5,Mon-Sun 08:00-22:00,Yes,York Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.6,1.05,79.5,4,8.25,4.23,2018,6/25/2024,OK
NSW,City of Sydney,6008,Z-NSW-0008,151.2135,-33.8691,5.5,Mon-Sun 08:00-22:00,Yes,Castlereagh Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Ticketed,Angle,Local,60,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,0.5,1.08,81.7,3.95,5.5,4.35,2020,8/14/2024,OK
NSW,City of Sydney,6009,Z-NSW-0009,151.2118,-33.8702,5.5,Mon-Sun 08:00-22:00,Yes,Park Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Perpendicular,Collector,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,0.6,1.25,83.8,4.4,11,5.15,2021,9/30/2024,OK
NSW,City of Sydney,6010,Z-NSW-0010,151.2082,-33.8658,5.5,Mon-Sun 08:00-22:00,Yes,Clarence Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.7,0.92,76.3,3.85,8.25,3.89,2024,11/22/2024,OK
NSW,City of Sydney,6011,Z-NSW-0011,151.2142,-33.8687,6,Mon-Sun 08:00-22:00,Yes,Macquarie Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.8,1.18,87.2,4.6,12,5.45,2020,5/12/2024,OK
NSW,City of Sydney,6012,Z-NSW-0012,151.2058,-33.8701,5.5,Mon-Sun 08:00-22:00,Yes,Druitt Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,FALSE,FALSE,0.9,1.02,74.1,3.7,5.5,3.67,2018,7/8/2024,OK
NSW,City of Sydney,6013,Z-NSW-0013,151.2102,-33.8715,5.5,Mon-Sun 08:00-22:00,Yes,Liverpool Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,TRUE,FALSE,1,0.98,77.8,4.05,8.25,4.11,2024,3/28/2025,Overdue
NSW,City of Sydney,6014,Z-NSW-0014,151.2071,-33.8723,5.5,Mon-Sun 08:00-22:00,Yes,Goulburn Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,TRUE,1.2,1.22,80.5,4.2,11,4.88,2020,10/15/2024,Overdue
NSW,City of Sydney,6015,Z-NSW-0015,151.2128,-33.8731,5,Mon-Sun 08:00-22:00,Yes,Crown Street,New South Wales,Sydney,Surry Hills,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.5,0.88,72.6,3.6,7.5,3.52,2024,12/5/2024,OK
NSW,City of Sydney,6016,Z-NSW-0016,151.2153,-33.8695,6,Mon-Sun 08:00-22:00,Yes,College Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.9,1.16,85.9,4.55,12,5.32,2021,4/22/2024,OK
NSW,City of Sydney,6017,Z-NSW-0017,151.2045,-33.8689,5.5,Mon-Sun 08:00-22:00,Yes,Bathurst Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.1,1,73.4,3.75,5.5,3.71,2018,9/18/2024,Overdue
NSW,City of Sydney,6018,Z-NSW-0018,151.2139,-33.8742,5,Mon-Sun 08:00-22:00,Yes,Oxford Street,New South Wales,Sydney,Darlinghurst,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,1.6,0.95,76.9,3.8,7.5,3.95,2024,6/12/2024,OK
NSW,City of Sydney,6019,Z-NSW-0019,151.2068,-33.8738,5,Mon-Sun 08:00-22:00,Yes,Campbell Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Fri,08:00-18:00,TRUE,TRUE,TRUE,FALSE,1.4,1.1,79.2,3.9,10,4.25,2020,8/25/2024,OK
NSW,City of Sydney,6020,Z-NSW-0020,151.2095,-33.8749,5,Mon-Sun 08:00-22:00,Yes,Albion Street,New South Wales,Sydney,Surry Hills,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.7,0.86,70.8,3.55,7.5,3.41,2024,11/8/2024,Overdue
NSW,City of Sydney,6021,Z-NSW-0021,151.2165,-33.8708,6,Mon-Sun 08:00-22:00,Yes,William Street,New South Wales,Sydney,Kings Cross,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,1.3,1.2,82.1,4.45,12,5.08,2020,7/19/2024,OK
NSW,City of Sydney,6022,Z-NSW-0022,151.2038,-33.8718,5.5,Mon-Sun 08:00-22:00,Yes,Ultimo Road,New South Wales,Sydney,Ultimo,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,FALSE,FALSE,1.8,0.98,68.5,3.5,5.5,3.28,2018,10/30/2024,OK
NSW,City of Sydney,6023,Z-NSW-0023,151.2116,-33.8762,4.8,Mon-Sun 08:00-22:00,Yes,Bourke Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,TRUE,FALSE,1.9,0.92,74.3,3.65,7.2,3.78,2025,5/16/2025,OK
NSW,City of Sydney,6024,Z-NSW-0024,151.2158,-33.8724,5.5,Mon-Sun 08:00-22:00,Yes,Victoria Street,New South Wales,Sydney,Darlinghurst,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Fri,08:00-18:00,TRUE,TRUE,TRUE,FALSE,1.5,1.12,78.7,4,11,4.56,2020,6/28/2024,OK
NSW,City of Sydney,6025,Z-NSW-0025,151.2089,-33.8771,4.8,Mon-Sun 08:00-22:00,Yes,Reservoir Street,New South Wales,Sydney,Surry Hills,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,2,0.85,69.4,3.45,7.2,3.35,2025,8/22/2024,OK
NSW,City of Sydney,6026,Z-NSW-0026,151.2182,-33.8719,6,Mon-Sun 08:00-22:00,Yes,Darlinghurst Road,New South Wales,Sydney,Kings Cross,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,1.6,1.15,83.5,4.5,12,5.21,2021,9/14/2024,OK
NSW,City of Sydney,6027,Z-NSW-0027,151.2025,-33.8735,5.5,Mon-Sun 08:00-22:00,Yes,Harris Street,New South Wales,Sydney,Ultimo,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,2.1,0.96,67.2,3.4,5.5,3.15,2018,11/25/2024,OK
NSW,City of Sydney,6028,Z-NSW-0028,151.2143,-33.8784,4.8,Mon-Sun 08:00-22:00,Yes,Foveaux Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,2.2,0.9,72.8,3.6,7.2,3.68,2025,4/10/2025,OK
NSW,City of Sydney,6029,Z-NSW-0029,151.2104,-33.8792,4.8,Mon-Sun 08:00-22:00,Yes,Cleveland Street,New South Wales,Sydney,Redfern,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Fri,08:00-18:00,TRUE,TRUE,TRUE,FALSE,2.3,1.08,75.6,3.75,9.6,4.02,2020,7/5/2024,OK
NSW,City of Sydney,6030,Z-NSW-0030,151.2072,-33.8801,4.8,Mon-Sun 08:00-22:00,Yes,Chalmers Street,New South Wales,Sydney,Redfern,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,2.4,0.84,68.1,3.35,7.2,3.22,2025,10/18/2024,OK
NSW,City of Sydney,6006,Z-NSW-0006,151.2123,-33.8645,5.5,Mon-Sun 08:00-22:00,Yes,Castlereagh Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Local,90,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,FALSE,0.4,1.15,80.2,4,8.25,4.35,2025,4/18/2024,OK
NSW,City of Sydney,6007,Z-NSW-0007,151.2067,-33.8682,5.5,Mon-Sun 08:00-22:00,Yes,Clarence Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Arterial,120,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.6,1.25,77.8,3.95,11,4.21,2020,6/25/2024,OK
NSW,City of Sydney,6008,Z-NSW-0008,151.2134,-33.8678,5.5,Mon-Sun 08:00-22:00,Yes,Elizabeth Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Ticketed,Parallel,Collector,60,Mon-Sun,24/7,TRUE,TRUE,FALSE,FALSE,0.35,0.98,83.4,4.15,5.5,4.67,2018,8/9/2024,Overdue
NSW,City of Sydney,6009,Z-NSW-0009,151.2118,-33.8695,5.5,Mon-Sun 08:00-22:00,Yes,York Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sat,09:00-19:00,TRUE,TRUE,TRUE,TRUE,0.45,1.22,81.7,4.25,11,4.98,2021,3/20/2025,Overdue
NSW,City of Sydney,6010,Z-NSW-0010,151.2081,-33.8703,5.5,Mon-Sun 08:00-22:00,Yes,Barrack Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.55,1.05,76.3,3.85,8.25,3.88,2025,11/12/2024,OK
NSW,City of Sydney,6011,Z-NSW-0011,151.2145,-33.8667,5.5,Mon-Sun 08:00-22:00,Yes,Macquarie Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.8,1.18,79.5,4.05,11,4.52,2020,5/8/2024,OK
NSW,City of Sydney,6012,Z-NSW-0012,151.2059,-33.8712,5.5,Mon-Sun 08:00-22:00,Yes,King Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Sat,08:00-18:00,TRUE,FALSE,FALSE,FALSE,0.7,1.08,74.1,3.75,5.5,3.67,2018,9/30/2024,OK
NSW,Woollahra Council,6013,Z-NSW-0013,151.2243,-33.8894,5.2,Mon-Sat 08:00-18:00,Yes,Oxford Street,New South Wales,Sydney,Paddington,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,08:00-18:00,TRUE,TRUE,FALSE,FALSE,2.8,0.92,68.5,3.6,8.25,3.34,2017,7/15/2024,Overdue
NSW,Woollahra Council,6014,Z-NSW-0014,151.2268,-33.8912,5.2,Mon-Sat 08:00-18:00,Yes,Glenmore Road,New South Wales,Sydney,Paddington,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Fri,09:00-17:00,TRUE,TRUE,TRUE,FALSE,3.1,1.15,70.2,3.7,8.25,3.56,2025,10/22/2024,Overdue
NSW,Woollahra Council,6015,Z-NSW-0015,151.2285,-33.8928,5.2,Mon-Sat 08:00-18:00,Yes,Jersey Road,New South Wales,Sydney,Woollahra,$4–8/hr,App-Only,Parallel,Local,60,Mon-Sat,08:00-18:00,TRUE,FALSE,TRUE,FALSE,3.4,0.95,66.8,3.5,5.2,3.12,2018,12/5/2024,OK
NSW,City of Sydney,6016,Z-NSW-0016,151.2023,-33.8775,5.8,Mon-Sun 08:00-22:00,Yes,Broadway,New South Wales,Sydney,Ultimo,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,1.5,1.2,76.9,4.3,11.6,4.43,2020,4/12/2024,Overdue
